id_ip,ratio_active,has_drift,drift_in_test,max_rel_dev,drift_fraction,n_drift_events
1774387.0,0.01915727827683756,False,False,0.0,0.0,0
494176.0,0.060275944215593825,False,False,0.0,0.0,0
484764.0,0.028785547669859548,False,False,0.0,0.0,0
159906.0,0.029902228398431683,False,False,0.0,0.0,0
1801944.0,0.01858653034890069,False,False,0.0,0.0,0
1527342.0,0.019529505186361606,False,False,0.0,0.0,0
101925.0,0.06717454960543948,False,False,0.0,0.0,0
1548362.0,0.003151521167303588,False,False,0.0,0.0,0
845553.0,0.05707479279368703,False,False,0.0,0.0,0
737053.0,0.09727529902228399,False,False,0.0,0.0,0
482558.0,0.4032954489056529,False,False,0.0,0.0,0
697168.0,0.061094843416546724,False,False,0.0,0.0,0
394150.0,0.016427614273661222,False,False,0.0,0.0,0
1890333.0,0.17219216834582363,False,False,0.0,0.0,0
599828.0,0.020422849769219317,False,False,0.0,0.0,0
636853.0,0.0665045411682962,False,False,0.0,0.0,0
10197.0,0.9947640081393617,False,False,0.9507718574955586,0.0,0
426653.0,0.004218571641272519,False,False,0.0,0.0,0
10409.0,0.22919251575760582,False,False,0.0,0.0,0
1811974.0,0.019926547223187256,False,False,0.0,0.0,0
1806425.0,0.019951362350488857,False,False,0.0,0.0,0
194871.0,0.3449798997468857,False,False,0.0,0.0,0
1626484.0,0.30495309940939996,False,False,0.0,0.0,0
395962.0,0.08893741624894536,False,False,0.0,0.0,0
42844.0,0.14313365427564642,False,False,0.0,0.0,0
1806990.0,0.017842076529852598,False,False,0.0,0.0,0
1790190.0,0.019455059804456797,False,False,0.0,0.0,0
1552198.0,0.003796714477145268,False,False,0.0,0.0,0
156921.0,0.4364484589805946,False,False,0.0,0.0,0
714127.0,0.13286019157278278,False,False,0.0,0.0,0
1769690.0,0.018338379075884658,False,False,0.0,0.0,0
1620781.0,0.003424487567621222,False,False,0.0,0.0,0
811972.0,0.08995483646831108,False,False,0.0,0.0,0
1780396.0,0.01940542954985359,False,False,0.0,0.0,0
11254.0,0.9554568464936225,True,True,3.3131691453337506,0.3109831753436895,6
585393.0,0.11236289642165864,False,False,0.0,0.0,0
1489157.0,0.011613479577150232,False,False,0.0,0.0,0
807503.0,0.06595860836766093,False,False,0.0,0.0,0
605036.0,0.9913395205717406,True,True,2.8776516474257825,0.12544046850960344,2
1811876.0,0.01955432031366321,False,False,0.0,0.0,0
1794371.0,0.01801578242096382,False,False,0.0,0.0,0
339100.0,0.01508759739937466,False,False,0.0,0.0,0
808002.0,0.04536205270733039,False,False,0.0,0.0,0
1812006.0,0.0194798749317584,False,False,0.0,0.0,0
10396.0,0.9994292520720631,True,True,2.530563613219045,0.15296044468708125,6
1620676.0,0.2214998262941089,False,False,0.0,0.0,0
382625.0,0.04275646434066207,False,False,0.0,0.0,0
797312.0,0.44287557695170976,False,False,0.0,0.0,0
790785.0,0.01970321107747283,False,False,0.0,0.0,0
658688.0,0.04208645590351878,False,False,0.0,0.0,0
1808388.0,0.018710605985408704,False,False,0.0,0.0,0
1801118.0,0.018536900094297485,False,False,0.0,0.0,0
293838.0,0.4316591394113852,False,False,0.0,0.0,0
1804797.0,0.019901732095885652,False,False,0.0,0.0,0
1825722.0,0.4635465779939451,False,False,0.0,0.0,0
1798464.0,0.018884311876519927,False,False,0.0,0.0,0
8089.0,0.07940840736512979,False,False,0.0,0.0,0
1490141.0,0.014839446126358628,False,False,0.0,0.0,0
723827.0,0.16449947888232666,False,False,0.0,0.0,0
1793924.0,0.018536900094297485,False,False,0.0,0.0,0
121748.0,0.10248647575562063,False,False,0.0,0.0,0
1732844.0,0.02069581616953695,False,False,0.0,0.0,0
19288.0,0.02005062285969527,False,False,0.0,0.0,0
1698357.0,0.0033996724403196187,False,False,0.0,0.0,0
272968.0,0.0917415256340265,False,False,0.0,0.0,0
1625190.0,0.0037470842225420615,False,False,0.0,0.0,0
1770039.0,0.019852101841282447,False,False,0.0,0.0,0
1598789.0,0.4121296342250236,False,False,0.0,0.0,0
1368.0,0.9998014789815872,True,True,0.995163714870426,0.08027693682068589,1
1776703.0,0.019132463149535955,False,False,0.0,0.0,0
1582851.0,0.16189389051565833,False,False,0.0,0.0,0
347498.0,0.028289245123827484,False,False,0.0,0.0,0
15907.0,0.030820388108590998,False,False,0.0,0.0,0
6184.0,0.026006253412080006,False,False,0.0,0.0,0
217759.0,0.21328601915727827,False,False,0.0,0.0,0
1604386.0,0.048836170529554815,False,False,0.0,0.0,0
587344.0,0.04144126259367711,False,False,0.0,0.0,0
1806900.0,0.018859496749218323,False,False,0.0,0.0,0
1772112.0,0.018636160603503895,False,False,0.0,0.0,0
1642864.0,0.018958757258424736,False,False,0.0,0.0,0
8989.0,0.6493870663556504,False,False,0.0,0.0,0
634367.0,0.13772395652389696,False,False,0.0,0.0,0
335679.0,0.17745297533376347,False,False,0.0,0.0,0
189981.0,0.7596654920839744,False,False,0.0,0.0,0
92511.0,0.6061839297235595,False,False,0.0,0.0,0
76020.0,0.044245371978758254,False,False,0.0,0.0,0
1727388.0,0.018412824457789467,False,False,0.0,0.0,0
841082.0,0.1493126209737456,False,False,0.0,0.0,0
1776564.0,0.019678395950171224,False,False,0.0,0.0,0
1726723.0,0.0186609757308055,False,False,0.0,0.0,0
39630.0,0.004020050622859695,False,False,0.0,0.0,0
1731135.0,0.01759392525683657,False,False,0.0,0.0,0
1774.0,0.9311380217380515,True,True,0.9400811684758403,0.05637996922924215,4
1775702.0,0.019901732095885652,False,False,0.0,0.0,0
1550502.0,0.0032755968038116036,False,False,0.0,0.0,0
1550585.0,0.003920790113653283,False,False,0.0,0.0,0
1786928.0,0.019603950568266415,False,False,0.0,0.0,0
1651121.0,0.017990967293662216,False,False,0.0,0.0,0
70932.0,0.06476748225718398,False,False,0.0,0.0,0
590832.0,0.04652836369050573,False,False,0.0,0.0,0
266362.0,0.0381656657898655,False,False,0.0,0.0,0
296975.0,0.08831703806640528,False,False,0.0,0.0,0
828433.0,0.018760236240011913,False,False,0.0,0.0,0
429754.0,0.04389796019653581,False,False,0.0,0.0,0
1567704.0,0.012233857759690308,False,False,0.0,0.0,0
476311.0,0.09653084520323589,False,False,0.0,0.0,0
695.0,0.021341009479378628,False,False,0.0,0.0,0
165547.0,0.02312769864509405,False,False,0.0,0.0,0
519492.0,0.0731053650305226,False,False,0.0,0.0,0
132509.0,0.8247555709960792,False,False,0.0,0.0,0
174909.0,0.639287309543898,False,False,0.0,0.0,0
273306.0,0.03702416993399176,False,False,0.0,0.0,0
1623903.0,0.00657600873492481,False,False,0.0,0.0,0
100610.0,0.9486575016129832,False,False,0.8061993868832626,0.0,0
462951.0,0.32594669710655616,False,False,0.0,0.0,0
318186.0,0.06707528909623306,False,False,0.0,0.0,0
311610.0,0.08593478584545139,False,False,0.0,0.0,0
1789774.0,0.019876916968584048,False,False,0.0,0.0,0
122.0,0.9993796218174599,True,True,0.6820856334861942,0.019926547223187256,1
363446.0,0.7852250732046255,False,False,0.0,0.0,0
